content_hash_id,client_hash_id,baseline_rank,baseline_score,reason_code,rule_old,rule_never_opt,rule_thin,rule_no_keyword,is_below_peer_median,content_age_days,ever_optimized,word_count,has_keyword_data
content_f35a84e19579f585,client_ff644d8251367cbb,1336,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,432,0,0,0
content_bfd704482dcbf258,client_2e65897d94f60220,1337,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,231,0,1429,0
content_ef798213d31908f1,client_65de48885f4ef01b,1338,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,279,0,950,0
content_a814231447a0415f,client_65de48885f4ef01b,1339,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,278,0,965,0
content_1b7537be50b069ef,client_3ffa76342f366962,1340,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,216,0,810,0
content_12e77de2d80d478e,client_65de48885f4ef01b,1341,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,252,0,1375,0
content_09e7447907ddceb9,client_65de48885f4ef01b,1342,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,251,0,1401,0
content_b65019db4a479804,client_c182d11e4862a37d,1343,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,259,0,1536,0
content_cfb3278abccdb93c,client_c182d11e4862a37d,1344,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,258,0,1436,0
content_0b48576376bc7287,client_c182d11e4862a37d,1345,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,257,0,1136,0
content_e8fbda9778bc2c93,client_c182d11e4862a37d,1346,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,257,0,0,0
content_379d3b153d0e6198,client_08a6a72ff48e62c0,1347,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,328,0,0,0
content_44e6f6ab688a19e6,client_c182d11e4862a37d,1348,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,487,0,0,0
content_1db1f474afd23013,client_e547b89c05043229,1349,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,434,0,0,0
content_cdf49a93b5c65816,client_2e65897d94f60220,1350,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,254,0,1516,0
content_048b5b19df86b828,client_2e65897d94f60220,1351,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,228,0,1810,0
content_c273c75d81c21966,client_2e65897d94f60220,1352,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,217,0,1451,0
content_7479b32518c68603,client_2e65897d94f60220,1353,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,216,0,1867,0
content_fc1193b26c24a6a7,client_73cda7b4e4f265ea,1354,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,412,0,0,0
content_fd549c600874294a,client_65de48885f4ef01b,1355,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,273,0,1395,0
content_bc14a6a80f490799,client_65de48885f4ef01b,1356,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,272,0,1063,0
content_7eaa4044dffa08a8,client_ff644d8251367cbb,1357,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_c44b6355a8e2b418,client_65de48885f4ef01b,1358,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,263,0,1255,0
content_61a45de331848be6,client_3ffa76342f366962,1359,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,225,0,839,0
content_ea3721a8e9756059,client_2e65897d94f60220,1360,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,250,0,1118,0
content_832532d98b7c2b0f,client_795153d5b7850ccf,1361,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,237,0,1166,0
content_e79bceca6387b9a6,client_795153d5b7850ccf,1362,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,210,0,1553,0
content_950a6d284e4a3e63,client_2e65897d94f60220,1363,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,231,0,1341,0
content_5d59bf1184d895a2,client_65de48885f4ef01b,1364,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,250,0,1428,0
content_204f7b23ad63a0c6,client_65de48885f4ef01b,1365,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,242,0,1294,0
content_56a7f837a4ad3af9,client_c182d11e4862a37d,1366,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,261,0,1554,0
content_da23b5f18ddc35cd,client_c182d11e4862a37d,1367,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,230,0,1304,0
content_bc56377e031ebb6a,client_9958f0a7ae1df715,1368,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_32d66ec0aaf0a2cf,client_2e65897d94f60220,1369,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,207,0,1359,0
content_dbb9d60c97c8c1b0,client_08a6a72ff48e62c0,1370,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_b1c37299c6651646,client_08a6a72ff48e62c0,1371,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,328,0,0,0
content_9e78c80a0cb084d4,client_795153d5b7850ccf,1372,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,220,0,1595,0
content_6fbab67e14d370c0,client_c182d11e4862a37d,1373,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,239,0,1138,0
content_a2130514145bbac8,client_65de48885f4ef01b,1374,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,236,0,1305,0
content_8601c72b928774ff,client_3ffa76342f366962,1375,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,245,0,1000,0
content_ba16684b8db3572a,client_3ffa76342f366962,1376,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,235,0,861,0
content_0b69a2d5764863da,client_65de48885f4ef01b,1377,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,252,0,1258,0
content_54ab51cae03c5e97,client_65de48885f4ef01b,1378,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,264,0,1512,0
content_be3fec222d7df4c5,client_65de48885f4ef01b,1379,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,261,0,1056,0
content_4693400f7b89ff39,client_65de48885f4ef01b,1380,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,284,0,1160,0
content_970d5cc8f4554f3d,client_e547b89c05043229,1381,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,467,0,0,0
content_84ed5a65e14d7ae4,client_65de48885f4ef01b,1382,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,280,0,1293,0
content_dfca7a0c31ad9bbf,client_3ffa76342f366962,1383,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,215,0,1470,0
content_1496dfc7667339e2,client_3ffa76342f366962,1384,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,214,0,978,0
content_cb0dd3e79fcd1ecf,client_3ffa76342f366962,1385,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,214,0,851,0
content_1834f8450697af72,client_9958f0a7ae1df715,1386,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_5f9e886756bee61b,client_9958f0a7ae1df715,1387,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_d5964df24e9e60f5,client_9958f0a7ae1df715,1388,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_28882d188c03a092,client_9958f0a7ae1df715,1389,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_87691e13bfc4164f,client_9958f0a7ae1df715,1390,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_a7eba74623d19160,client_9958f0a7ae1df715,1391,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,447,0,0,0
content_d3576d3c31eb508f,client_9958f0a7ae1df715,1392,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_7e95d2174f74ecd6,client_2e65897d94f60220,1393,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,258,0,1130,0
content_2f9965b0498ddac8,client_2e65897d94f60220,1394,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,254,0,1494,0
content_76cd838c56d90038,client_2e65897d94f60220,1395,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,246,0,1397,0
content_a71d7608ea2c1456,client_3ffa76342f366962,1396,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,239,0,766,0
content_fab94efda28ada04,client_2e65897d94f60220,1397,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,205,0,1681,0
content_0fb512f574a48d3c,client_65de48885f4ef01b,1398,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,272,0,1214,0
content_0724df10fd0beb89,client_65de48885f4ef01b,1399,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,271,0,1378,0
content_71461886b37694d9,client_3ffa76342f366962,1400,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,229,0,790,0
content_8ec8bb0594fc32c6,client_3ffa76342f366962,1401,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,224,0,930,0
content_99d5e56f2e2c4b01,client_2e65897d94f60220,1402,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,242,0,1440,0
content_c8448a905723c069,client_a2eeb8899886adde,1403,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,256,0,1232,0
content_f047525befe5246f,client_795153d5b7850ccf,1404,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,223,0,1359,0
content_9dd64dbc6a4e4229,client_795153d5b7850ccf,1405,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,222,0,1300,0
content_f4f65bb01e3804ed,client_795153d5b7850ccf,1406,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,219,0,1675,0
content_caf7a7c79b7ec2a4,client_795153d5b7850ccf,1407,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,209,0,1264,0
content_f5003bec810c6f75,client_65de48885f4ef01b,1408,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,252,0,1524,0
content_fb298c0f405122f1,client_65de48885f4ef01b,1409,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,252,0,1283,0
content_7ba1ea6e9e5dd4cc,client_65de48885f4ef01b,1410,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,237,0,1488,0
content_9ea8860aede6576f,client_65de48885f4ef01b,1411,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,217,0,1285,0
content_394bee03422a2847,client_c182d11e4862a37d,1412,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,273,0,1280,0
content_29be248b32644007,client_c182d11e4862a37d,1413,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,236,0,1833,0
content_b28a95c64c3b6c0f,client_c182d11e4862a37d,1414,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,218,0,1383,0
content_832ef3e4075d17fc,client_795153d5b7850ccf,1415,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,249,0,1184,0
content_b34b342c7af17d6b,client_9958f0a7ae1df715,1416,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_6034c2fd9bb3baf2,client_ff644d8251367cbb,1417,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,432,0,0,0
content_6e170b3f34cfc808,client_b10cb2997d0c7c86,1418,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,257,0,1216,0
content_58fa837be6f25db2,client_65de48885f4ef01b,1419,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,272,0,1573,0
content_5fa416bd0f8885fd,client_795153d5b7850ccf,1420,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,227,0,1523,0
content_ae78790209653c03,client_795153d5b7850ccf,1421,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,219,0,1354,0
content_005e7923f635aa9a,client_c182d11e4862a37d,1422,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_9e67bab844e62dab,client_e547b89c05043229,1423,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,278,0,1392,0
content_9a9726a097e72117,client_65de48885f4ef01b,1424,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,264,0,1268,0
content_84bb6c7a8a969dcf,client_ff644d8251367cbb,1425,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,390,0,0,0
content_f9ddb4976577c6b3,client_3ffa76342f366962,1426,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,212,0,749,0
content_68bd9f8a95dd2fea,client_9958f0a7ae1df715,1427,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_2b3329b9403790a8,client_9958f0a7ae1df715,1428,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_afd1710ef9195234,client_2e65897d94f60220,1429,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,228,0,1356,0
content_209c824427e277e8,client_2e65897d94f60220,1430,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,225,0,1561,0
content_116496a31fd0c325,client_2e65897d94f60220,1431,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,224,0,1300,0
content_056edbfd8cfd83bc,client_2e65897d94f60220,1432,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,211,0,1241,0
content_1a52e33ddf04f886,client_3ffa76342f366962,1433,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,223,0,844,0
content_72266f431a026e70,client_e547b89c05043229,1434,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,467,0,0,0
content_de12d0faed48bb6f,client_2e65897d94f60220,1435,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,225,0,1615,0
content_f01a824b2198b854,client_a2eeb8899886adde,1436,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,256,0,1381,0
content_cb411b942fe1b43a,client_795153d5b7850ccf,1437,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,240,0,1388,0
content_dfc5ca76cca2cb96,client_3ffa76342f366962,1438,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,209,0,912,0
content_abc883185effca2f,client_65de48885f4ef01b,1439,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,251,0,1509,0
content_80a9c7404edbcb4e,client_65de48885f4ef01b,1440,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,250,0,1303,0
content_462e3db41f95fe70,client_65de48885f4ef01b,1441,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,214,0,1649,0
content_73fd7744358c9ef5,client_c182d11e4862a37d,1442,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,267,0,0,0
content_55aab70775ba66dc,client_c182d11e4862a37d,1443,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,253,0,0,0
content_449c65846dbe476a,client_c182d11e4862a37d,1444,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,252,0,0,0
content_2600a7eec5c6e875,client_c182d11e4862a37d,1445,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,217,0,0,0
content_5d9d5f5cd6e0aca5,client_08a6a72ff48e62c0,1446,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,328,0,0,0
content_be29cf59663f0aa0,client_65de48885f4ef01b,1447,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,304,0,0,0
content_5753f8f38a8f9a92,client_c182d11e4862a37d,1448,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,226,0,0,0
content_8d4362897228256f,client_65de48885f4ef01b,1449,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,253,0,1712,0
content_73f58a0150557734,client_e547b89c05043229,1450,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,467,0,0,0
content_bbaba9bc08f05937,client_3ffa76342f366962,1451,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,218,0,860,0
content_7c47e5b8341f5d53,client_3ffa76342f366962,1452,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,215,0,692,0
content_9e477b57608d4f8a,client_9958f0a7ae1df715,1453,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_555ddeed13deec1a,client_9958f0a7ae1df715,1454,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_d90c768ec28e3882,client_2e65897d94f60220,1455,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,255,0,1662,0
content_d09c1541746edac1,client_2e65897d94f60220,1456,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,254,0,1800,0
content_13532cc94d49ee97,client_2e65897d94f60220,1457,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,253,0,1251,0
content_0f6fc09bb3670245,client_2e65897d94f60220,1458,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,232,0,1492,0
content_b47fca67510b6676,client_2e65897d94f60220,1459,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,225,0,1479,0
content_786509acfbd81687,client_3ffa76342f366962,1460,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,239,0,852,0
content_eb4fc4efc97ad782,client_3ffa76342f366962,1461,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,236,0,802,0
content_a24e1bde55e322e3,client_2e65897d94f60220,1462,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,207,0,1553,0
content_beccddf074af1fdd,client_ff644d8251367cbb,1463,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,390,0,0,0
content_f24cffeb8ba3caf5,client_65de48885f4ef01b,1464,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,263,0,1321,0
content_a5320eb18368e3e3,client_65de48885f4ef01b,1465,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,258,0,1174,0
content_c1e4f73a2d9dfc36,client_65de48885f4ef01b,1466,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,253,0,1122,0
content_4f141e745f025b2c,client_b10cb2997d0c7c86,1467,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,266,0,1592,0
content_c15cd5863c1faa4d,client_3ffa76342f366962,1468,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,225,0,841,0
content_398d2c4de4555c8d,client_3ffa76342f366962,1469,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,223,0,874,0
content_5d27bd094f5f5915,client_3ffa76342f366962,1470,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,219,0,853,0
content_0319e9a7e1d55c72,client_2e65897d94f60220,1471,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,219,0,1184,0
content_e2f1e4c59c60c3d4,client_3ffa76342f366962,1472,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,217,0,805,0
content_8aab7f4ee613c6a0,client_8ae2bfb5aa1ffa1e,1473,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,233,0,1522,0
content_e4005f7999035348,client_3ffa76342f366962,1474,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,217,0,837,0
content_599e01e950cf0870,client_08a6a72ff48e62c0,1475,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,343,0,0,0
content_af1fb6c4bb5d7f17,client_65de48885f4ef01b,1476,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,239,0,1112,0
content_b218adf34f028530,client_65de48885f4ef01b,1477,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,236,0,1471,0
content_4b9b2ca7ad79c6f3,client_c182d11e4862a37d,1478,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,272,0,1756,0
content_bae43a8994aaf51e,client_c182d11e4862a37d,1479,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,224,0,0,0
content_c1af8600cd830e77,client_c182d11e4862a37d,1480,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,217,0,0,0
content_5fd90cd697c3715b,client_65de48885f4ef01b,1481,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,273,0,1392,0
content_d65adfa21aedd8f5,client_08a6a72ff48e62c0,1482,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,343,0,0,0
content_f38755e02fc8bbcb,client_c182d11e4862a37d,1483,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,487,0,0,0
content_8d464d26c6a8f2e1,client_c182d11e4862a37d,1484,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_b69ba69a4a337ddd,client_65de48885f4ef01b,1485,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,238,0,1054,0
content_0c988dd042031757,client_65de48885f4ef01b,1486,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,277,0,1384,0
content_042d7cb00b5a1212,client_65de48885f4ef01b,1487,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,272,0,1155,0
content_15c2b742c9de3533,client_ff644d8251367cbb,1488,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,390,0,0,0
content_2ef594450ef67767,client_08a6a72ff48e62c0,1489,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_60c694840be8f213,client_65de48885f4ef01b,1490,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,283,0,1153,0
content_ced7e72153aef7de,client_3ffa76342f366962,1491,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,214,0,926,0
content_16f77105ac4b5128,client_3ffa76342f366962,1492,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,212,0,726,0
content_07957d623089eada,client_9958f0a7ae1df715,1493,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_941626bad17f7326,client_9958f0a7ae1df715,1494,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_4c379f13391882bc,client_9958f0a7ae1df715,1495,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_2da5df02e9cfa396,client_2e65897d94f60220,1496,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,251,0,1254,0
content_8a1cf51d388a44c0,client_2e65897d94f60220,1497,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,229,0,1489,0
content_9baca7a8656c1dad,client_2e65897d94f60220,1498,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,227,0,1156,0
content_a3c46c27378ff73d,client_3ffa76342f366962,1499,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,246,0,916,0
content_9003a918ff0cc12f,client_73cda7b4e4f265ea,1500,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,412,0,0,0
content_7079e09c0962a2b4,client_ff644d8251367cbb,1501,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_f9709c362482b397,client_ff644d8251367cbb,1502,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_fb7b7e8f141c4334,client_65de48885f4ef01b,1503,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,265,0,1342,0
content_985aa35a77aa8156,client_65de48885f4ef01b,1504,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,259,0,1262,0
content_4033485118c3b61a,client_65de48885f4ef01b,1505,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,256,0,1537,0
content_51eb42f079ad919a,client_b10cb2997d0c7c86,1506,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,267,0,1368,0
content_fd844db4fd3dfbcb,client_3ffa76342f366962,1507,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,230,0,934,0
content_3aa73c4704aaa298,client_3ffa76342f366962,1508,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,228,0,960,0
content_74580246b4ce6560,client_3ffa76342f366962,1509,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,220,0,840,0
content_aa14871dad34d6bd,client_2e65897d94f60220,1510,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,252,0,1456,0
content_81028f7bce06c3ef,client_d211cb07b9059bab,1511,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,229,0,1665,0
content_6056e53e3c94ed6c,client_b10cb2997d0c7c86,1512,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,266,0,1410,0
content_9b46fd2fd4549f56,client_3ffa76342f366962,1513,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,228,0,735,0
content_c0400b0f242b662e,client_08a6a72ff48e62c0,1514,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_a18c0938a4b57d2b,client_08a6a72ff48e62c0,1515,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_9a65d5af4719cf3b,client_65de48885f4ef01b,1516,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,249,0,1356,0
content_51291cf3826db9e3,client_65de48885f4ef01b,1517,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,237,0,1133,0
content_3af16a3c5dffb146,client_c182d11e4862a37d,1518,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,252,0,0,0
content_76f886058085f625,client_c182d11e4862a37d,1519,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,248,0,1501,0
content_ff247c0d7f82b407,client_c182d11e4862a37d,1520,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,237,0,1404,0
content_306c26fba798a82b,client_c182d11e4862a37d,1521,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,208,0,1218,0
content_8580f536b722931d,client_9958f0a7ae1df715,1522,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_545438a379c0218c,client_795153d5b7850ccf,1523,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,232,0,1366,0
content_010e5c81b6342063,client_65de48885f4ef01b,1524,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,267,0,1081,0
